Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Азу из говядины с картофелем;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Баклажаны с томатом Неаполь;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Лапша куриная;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Плов с курицей;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Суп гороховый с копченостями;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Фрикасе из курицы с зеленым горошком;шт.;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;5003.8011973500000000000000000000000000000000000000000000000000000000;8482.4153498500000000000000000000000000000000000000000000000000000000;11825.2633342500000000000000000000000000000000000000000000000000000000;15137.1798945000000000000000000000000000000000000000000000000000000000;18428.3795817500000000000000000000000000000000000000000000000000000000;21706.0125825500000000000000000000000000000000000000000000000000000000;24975.0840267500000000000000000000000000000000000000000000000000000000;28239.0975058500000000000000000000000000000000000000000000000000000000;31500.5055335500000000000000000000000000000000000000000000000000000000;34761.0248696000000000000000000000000000000000000000000000000000000000;38021.8572457500000000000000000000000000000000000000000000000000000000;41283.8438743000000000000000000000000000000000000000000000000000000000;44547.5736039000000000000000000000000000000000000000000000000000000000;47813.4586283000000000000000000000000000000000000000000000000000000000;51081.7874834000000000000000000000000000000000000000000000000000000000;54352.7621444500000000000000000000000000000000000000000000000000000000;57626.5239937500000000000000000000000000000000000000000000000000000000;60903.1719993000000000000000000000000000000000000000000000000000000000;64182.7754382000000000000000000000000000000000000000000000000000000000;67465.3828050500000000000000000000000000000000000000000000000000000000;70751.0280456500000000000000000000000000000000000000000000000000000000;74039.7349221000000000000000000000000000000000000000000000000000000000;77331.5200679000000000000000000000000000000000000000000000000000000000;80626.3951267500000000000000000000000000000000000000000000000000000000;83924.3682487500000000000000000000000000000000000000000000000000000000;87225.4451393000000000000000000000000000000000000000000000000000000000;90529.6297922500000000000000000000000000000000000000000000000000000000;93836.9250029500000000000000000000000000000000000000000000000000000000;97147.3327286500000000000000000000000000000000000000000000000000000000;100460.8543389000000000000000000000000000000000000000000000000000000000;103777.4907926500000000000000000000000000000000000000000000000000000000;107097.2427613000000000000000000000000000000000000000000000000000000000;110420.1107143500000000000000000000000000000000000000000000000000000000;113746.0949811000000000000000000000000000000000000000000000000000000000;117075.1957915000000000000000000000000000000000000000000000000000000000;120407.4133069000000000000000000000000000000000000000000000000000000000;117923.8207899000000000000000000000000000000000000000000000000000000000;117378.3118315500000000000000000000000000000000000000000000000000000000;116832.8027441500000000000000000000000000000000000000000000000000000000;116287.2935665000000000000000000000000000000000000000000000000000000000;115741.7843257000000000000000000000000000000000000000000000000000000000;115196.2750406500000000000000000000000000000000000000000000000000000000;114650.7657246500000000000000000000000000000000000000000000000000000000;114105.2563868000000000000000000000000000000000000000000000000000000000;113559.7470340000000000000000000000000000000000000000000000000000000000;113014.2376704000000000000000000000000000000000000000000000000000000000;112468.7282995000000000000000000000000000000000000000000000000000000000;111923.2189234000000000000000000000000000000000000000000000000000000000;111377.7095435500000000000000000000000000000000000000000000000000000000;110832.2001612500000000000000000000000000000000000000000000000000000000;110286.6907769500000000000000000000000000000000000000000000000000000000;109741.1813917500000000000000000000000000000000000000000000000000000000;109195.6720053000000000000000000000000000000000000000000000000000000000;108650.1626186000000000000000000000000000000000000000000000000000000000;108104.6532311500000000000000000000000000000000000000000000000000000000;107559.1438436000000000000000000000000000000000000000000000000000000000;107013.6344557500000000000000000000000000000000000000000000000000000000;106468.1250679000000000000000000000000000000000000000000000000000000000;
Погрузка;чел*час;0.0000000000000000000000000000000000000000000000000000000000000000;0.0000000000000000000000000000000000000000000000000000000000000000;20.0152047894000000000000000000000000000000000000000000000000000000;40.6013963292000000000000000000000000000000000000000000000000000000;60.8348521134000000000000000000000000000000000000000000000000000000;80.8270036158000000000000000000000000000000000000000000000000000000;100.6558528656000000000000000000000000000000000000000000000000000000;120.3760012854000000000000000000000000000000000000000000000000000000;140.0256698688000000000000000000000000000000000000000000000000000000;159.6316133130000000000000000000000000000000000000000000000000000000;179.2125599052000000000000000000000000000000000000000000000000000000;198.7816194468000000000000000000000000000000000000000000000000000000;218.3479687986000000000000000000000000000000000000000000000000000000;237.9180317634000000000000000000000000000000000000000000000000000000;257.4963050034000000000000000000000000000000000000000000000000000000;277.0859361810000000000000000000000000000000000000000000000000000000;296.6891286606000000000000000000000000000000000000000000000000000000;316.3074247980000000000000000000000000000000000000000000000000000000;335.9419042410000000000000000000000000000000000000000000000000000000;355.5933227442000000000000000000000000000000000000000000000000000000;375.2622093342000000000000000000000000000000000000000000000000000000;394.9489343316000000000000000000000000000000000000000000000000000000;414.6537569598000000000000000000000000000000000000000000000000000000;434.3768586750000000000000000000000000000000000000000000000000000000;454.1183664966000000000000000000000000000000000000000000000000000000;473.8783693392000000000000000000000000000000000000000000000000000000;493.6569294414000000000000000000000000000000000000000000000000000000;513.4540903710000000000000000000000000000000000000000000000000000000;533.2698826260000000000000000000000000000000000000000000000000000000;553.1043275538000000000000000000000000000000000000000000000000000000;572.9574400992000000000000000000000000000000000000000000000000000000;592.8292307220000000000000000000000000000000000000000000000000000000;612.7197067446000000000000000000000000000000000000000000000000000000;632.6288732934000000000000000000000000000000000000000000000000000000;652.5567339552000000000000000000000000000000000000000000000000000000;672.5032912428000000000000000000000000000000000000000000000000000000;692.4685469136000000000000000000000000000000000000000000000000000000;712.4525021988000000000000000000000000000000000000000000000000000000;709.1794505592000000000000000000000000000000000000000000000000000000;705.9063975126000000000000000000000000000000000000000000000000000000;702.6333434808000000000000000000000000000000000000000000000000000000;699.3602887596000000000000000000000000000000000000000000000000000000;696.0872335560000000000000000000000000000000000000000000000000000000;692.8141780146000000000000000000000000000000000000000000000000000000;689.5411222368000000000000000000000000000000000000000000000000000000;686.2680662928000000000000000000000000000000000000000000000000000000;682.9950102336000000000000000000000000000000000000000000000000000000;679.7219540928000000000000000000000000000000000000000000000000000000;676.4488978956000000000000000000000000000000000000000000000000000000;673.1758416588000000000000000000000000000000000000000000000000000000;669.9027853938000000000000000000000000000000000000000000000000000000;666.6297291096000000000000000000000000000000000000000000000000000000;663.3566728110000000000000000000000000000000000000000000000000000000;660.0836165040000000000000000000000000000000000000000000000000000000;656.8105601892000000000000000000000000000000000000000000000000000000;653.5375038708000000000000000000000000000000000000000000000000000000;650.2644475482000000000000000000000000000000000000000000000000000000;646.9913912238000000000000000000000000000000000000000000000000000000;643.7183348976000000000000000000000000000000000000000000000000000000;640.4452785708000000000000000000000000000000000000000000000000000000;
