Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Баклажаны;кг.;0.00000000000000000;0.00000000000000000;63.83200000000000074;64.34480439905547655;64.93086054204739810;65.54865612177911771;66.18420944437013986;66.83228032066624280;67.49049478205542130;68.15764379016204089;68.83306465727824275;69.51637822131615962;70.20736426692930365;70.90589734837172387;71.61191140526059939;72.32537925163823900;73.04629987859760831;73.77469077564413169;74.51058264417666521;75.25401604114605902;76.00503896883554944;76.76370519744699550;77.53007320488011089;78.30420514417018296;79.08616635224178992;79.87602464165092897;80.67385026863149733;81.47971541569495457;82.29369409943865321;83.11586190130059038;83.94629593400091494;84.78507462812399353;85.63227788021086440;86.48798658169978637;87.35228297233361161;88.22525038505295925;89.10697334136527559;89.99753729043234785;90.87572162786761965;91.78453798797339402;92.70239318309303655;93.62941027529416260;94.56569165913829522;95.51133373929854997;96.46643138000798956;97.43107939504464809;98.40537351224023155;99.38941023092438343;100.38328697370575071;101.38710213728649023;102.40095510948182778;103.42494620841146968;104.45917692812977862;105.50374948889135851;106.55876741799730212;107.62433514587026195;108.70055813671920930;109.78754299882506018;110.88539725546641534;111.99422960067448685;
Говядина оковалок;кг.;0.00000000000000000;0.00000000000000000;454.50000000000000000;458.15129714517348702;462.32416525191973733;466.72302635206978039;471.24832657928868684;475.86275551530263783;480.54940879792417263;485.29967876686515638;490.10884657906950679;494.97421216189644610;499.89420768659857686;504.86794005762357074;509.89493894564026277;514.97501045338333370;520.10814774466450672;525.29447520993755916;530.53421159275796981;535.82764562631609806;541.17511901004593255;546.57701491842260566;552.03374928074924810;557.54576472229564388;563.11352615452960890;568.73751711021088795;574.41823759138230798;580.15620151460643683;585.95193584541834753;591.80597876672879920;597.71887931524668147;603.69119617720946280;609.72349745655526476;615.81636001199865404;621.97036918555340890;628.18611836313300500;634.46420885509621712;640.80524977383561236;647.05814447410284629;653.52914719534567212;660.06450862669157686;666.66510469011188889;673.33166544519508534;680.06487656208196313;686.86541316807802104;693.73395144788628386;700.67117232874772981;707.67776284744581972;714.75441687417537651;721.90183495581902662;729.12072466249162517;736.41180070355835596;743.77578489991299193;751.21340630772795066;758.72540112674107604;766.31251313515622314;773.97549336958729782;781.71510041698365967;789.53210057870330729;797.42726772605612950;
Горох;кг.;0.00000000000000000;0.00000000000000000;39.13750000000000284;39.45191725416771789;39.81124760140453844;40.19003839946903867;40.57971698900571056;40.97707058010994530;41.38064353271456497;41.78969453129152356;42.20381732448461065;42.62277940486327310;43.04644564611818680;43.47473926326428995;43.90761972462295404;44.34507036201326713;44.78709049248244867;45.23369092567585170;45.68489043451243248;46.14071393566553070;46.60119078545135096;47.06635402250667255;47.53623951401692693;48.01088531608505150;48.49033144944104379;48.97461952019224185;49.46379267150516768;49.95789512590445725;50.45697223078455806;50.96107040896857399;51.47023682068185479;51.98451968873070683;52.50396782726610923;53.02863100499685345;53.55855956552612440;54.09380462488243069;54.63441798425735385;55.18045208885840225;55.71889580630513450;56.27612101685151202;56.83888824417679331;57.40727292075657573;57.98133788209545258;58.56114214435152121;59.14674391015444144;59.73820137564085542;60.33557320023223980;60.93891846443008831;61.54829698821113482;62.16376910512622800;62.78539571965222166;63.41323839289886877;64.04735923830359923;64.68782108620251847;65.33468733943685436;65.98802199149915282;66.64788969908943272;67.31435587292880030;67.98748644217401704;68.66734804149153604;
Горошек зеленый с\м;кг.;0.00000000000000000;0.00000000000000000;101.00000000000000000;101.81139936559411296;102.73870338931550350;103.71622807823773371;104.72185035095304784;105.74727902730059270;106.78875751757369983;107.84437309268656691;108.91307705091924163;109.99426935611930389;111.08760172728824500;112.19287555884126562;113.30998639870878719;114.43889117842951464;115.57958835433863953;116.73210559938641495;117.89649144131668379;119.07281014690691734;120.26113752984493033;121.46155886189944795;122.67416647369898897;123.89905883176652424;125.13633911665553455;126.38611494196777585;127.64849724413117826;128.92360034464050500;130.21154128648569781;131.51243972945911764;132.82641764934436424;134.15359913555269600;135.49411051097777658;136.84808002899714552;138.21563758274587030;139.59691517223154733;140.99204640590389204;142.40116664439278793;143.79069875955937619;145.22869935778928152;146.68100194764556932;148.14780108205607689;149.62925900854330052;151.12552815401681983;152.63675852110364417;154.16310036447677589;155.70470495408491729;157.26172509674645994;158.83431484530319722;160.42262999972712123;162.02682767641613282;163.64706682896149914;165.28350775752886648;166.93631247655096672;168.60564470484516164;170.29166959633380429;171.99455404878617060;173.71446674076992167;175.45157787799479365;177.20605950733471445;
Итальянские травы;кг.;0.00000000000000000;0.00000000000000000;4103.12500000000000000;4136.08809922726049990;4173.75982519094213785;4213.47176565991776442;4254.32517077472948586;4295.98320938563392701;4338.29327411732629116;4381.17765580491504807;4424.59375398399242840;4468.51719340472754993;4512.93381945398959942;4557.83556972160840814;4603.21819873588810879;4649.07995520463009598;4695.42077827285538660;4742.24179019211351260;4789.54496594298234413;4837.33291172173812811;4885.60871324070467381;4934.37582897398169735;4983.63801404966579867;5033.39926466122051352;5083.66377742925760685;5134.43591851100882195;5185.72020029700888699;5237.52126386274358083;5289.84386507545877976;5342.69286381279744091;5396.07321578023493203;5449.98996537659331807;5504.44824098889603192;5559.45325034450070234;5615.01027740082372475;5671.12467952321185294;5727.80188555219592672;5785.04739388067719119;5841.49713791311114619;5899.91591204592350550;5958.91570299746763339;6018.50441746750948369;6078.68864653150740196;6139.47458000308142800;6200.86831335263286746;6262.87595048507864703;6325.50363875639141042;6388.75758123120795062;6452.64404098776685714;6517.16934302407298674;6582.33987536189670209;6648.16208981515137566;6714.64250277854443993;6781.78769562503021007;6849.60431570196851681;6918.09907659940836311;6987.27875923528154090;7057.15021222021550784;7127.72035264280930278;7198.99616679879181902;
Картофель;кг.;0.00000000000000000;0.00000000000000000;20.19999999999999929;20.36227987311882259;20.54774067786309999;20.74324561564754532;20.94437007019060815;21.14945579112011131;21.35775147094849657;21.56887459483272096;21.78261543114753707;21.99885387755630717;22.21752031957727525;22.43857510382309428;22.66199727728740498;22.88777826250106173;23.11591767923421514;23.34642112249827761;23.57929827537530443;23.81456201162449560;24.05222750035246904;24.29231177059881119;24.53483329417367642;24.77981176617297976;25.02726785050778702;25.27722301068801869;25.52969945596569090;25.78472007121785126;26.04230828518584673;26.30248792772380995;26.56528349689822122;26.83071981648281223;27.09882211231258964;27.36961602260722159;27.64312752198317114;27.91938302267640992;28.19840926384613766;28.48023333677808466;28.75813974140758233;29.04573985473780340;29.33620039719845707;29.62956023228171532;29.92585179372184712;30.22510562812848534;30.52735171662647318;30.83262005044745280;31.14094095669578977;31.45234500792065901;31.76686299183461415;32.08452603417542548;32.40536557335047263;32.72941335194279588;33.05670154686643514;33.38726248045586686;33.72112892269282725;34.05833392644396440;34.39891083876108979;34.74289337117049570;35.09031555671153768;35.44121186854052752;
Корень сельдерея;кг.;0.00000000000000000;0.00000000000000000;139.37999999999999545;140.49973112451985457;141.77941067725538460;143.12839476276002415;144.51615348836526209;145.93124503157497429;147.36848538373766360;148.82523485095850901;150.30004627331663869;151.79209172913797943;153.30089032925789638;154.82616829608070930;156.36778127936906913;157.92566984563390520;159.49983194192054725;161.09030572433761108;162.69715820321508204;164.32047794696475762;165.96036984191687225;167.61695123185103284;169.29034978904863351;170.98070115094856192;172.68814798010535583;174.41283857745651176;176.15492617650653528;177.91456848944145008;179.69192700423243991;181.48716680473455654;183.30045633140920813;185.13196681943529143;186.98187254165304694;188.85035038275287889;190.73757989304479565;192.64374296866202485;194.56902403124914258;196.51360990419604491;198.43116433333042892;200.41560515014907651;202.41978267200619257;204.44396542677506545;206.48837741086140340;208.55322883888317165;210.63872670666222575;212.74507846146480006;214.87249283204391759;217.02118057211643531;219.19135450984788349;221.38322936487512038;223.59702221905669717;225.83295220860208019;228.09124068694254106;230.37211127929165855;232.67578970136941052;235.00250403121967224;237.35248460068780219;239.72596415860752472;242.12317752641848756;244.54436208129089891;
Крылья куриные;кг.;0.00000000000000000;0.00000000000000000;186.84999999999999432;188.35108882634909833;190.06660127023366158;191.87502198171969781;193.73542319569821757;195.63246618855220049;197.55920138984231471;199.51209013868978559;201.48919244584030253;203.48939833145425382;205.51206313633159084;207.55681980034725598;209.62347491181429859;211.71194869969230012;213.82223847884094425;215.95439534900049239;218.10850920789874863;220.28469874377915971;222.48310445554210446;224.70388390254615274;226.94720804711081996;229.21325886130949812;231.50222742066659976;233.81431261595901105;236.14971991009252861;238.50866065727700516;240.89135143384129378;243.29801352020646732;245.72887262744310988;248.18415841002817501;250.66410448893466878;253.16894798988096227;255.69892955821720193;258.25429307161630277;260.83528587893567874;263.44215827417042419;266.01279274195042035;268.67309385082700146;271.35985357294498499;274.07343193183083940;276.81412911909251306;279.58222701940491106;282.37800318223850127;285.20173556707516127;288.05370413247516126;290.93419136818852166;293.84348247337572957;296.78186548274771894;299.74963124231243228;302.74707360074165763;305.77448934042854489;308.83217815441054199;311.92044270507346937;315.03958871036479650;318.18992503907162472;321.37176354330227923;324.58541913528006262;327.83121007908010824;
Куриный бульон концентрированный;кг.;0.00000000000000000;0.00000000000000000;101.00000000000000000;101.81139936559411296;102.73870338931550350;103.71622807823773371;104.72185035095304784;105.74727902730059270;106.78875751757369983;107.84437309268656691;108.91307705091924163;109.99426935611930389;111.08760172728824500;112.19287555884126562;113.30998639870878719;114.43889117842951464;115.57958835433863953;116.73210559938641495;117.89649144131668379;119.07281014690691734;120.26113752984493033;121.46155886189944795;122.67416647369898897;123.89905883176652424;125.13633911665553455;126.38611494196777585;127.64849724413117826;128.92360034464050500;130.21154128648569781;131.51243972945911764;132.82641764934436424;134.15359913555269600;135.49411051097777658;136.84808002899714552;138.21563758274587030;139.59691517223154733;140.99204640590389204;142.40116664439278793;143.79069875955937619;145.22869935778928152;146.68100194764556932;148.14780108205607689;149.62925900854330052;151.12552815401681983;152.63675852110364417;154.16310036447677589;155.70470495408491729;157.26172509674645994;158.83431484530319722;160.42262999972712123;162.02682767641613282;163.64706682896149914;165.28350775752886648;166.93631247655096672;168.60564470484516164;170.29166959633380429;171.99455404878617060;173.71446674076992167;175.45157787799479365;177.20605950733471445;
Курица бедро;кг.;0.00000000000000000;0.00000000000000000;227.25000000000000000;229.07564857258674351;231.16208262595986866;233.36151321301480266;235.62416333607941965;237.93137777079240891;240.27470440276908903;242.64983941981464000;245.05442333546542955;247.48710609482236578;249.94710384752738719;252.43397003010980484;254.94746947322110486;257.48750522681621078;260.05407390677078183;262.64723761575743310;265.26710583405110810;267.91382279080983153;270.58755946376919610;273.28850744612918788;276.01687463621641427;278.77288232574971971;281.55676303192490195;284.36875854060974689;287.20911879104914988;290.07810078977854573;292.97596793313920216;295.90298942063930099;298.85943963572367466;301.84559804766257685;304.86174871506636919;307.90818003558200644;310.98518460234083705;314.09305918466134244;317.23210442855037172;320.40262488724266632;323.52907227014429736;326.76457357549918470;330.03225430592004841;333.33255237582426389;336.66583276615676823;340.03243829562950395;343.43270662217901190;346.86697573671722239;350.33558613539906901;353.83888141401803296;357.37720840058449312;360.95091746568249391;364.56036236040188214;368.20590036154572999;371.88789245322811894;375.60670312170941543;379.36270055259882383;383.15625656396952081;386.98774665033545261;390.85755019694755674;394.76605028548391374;398.71363382848426227;
