Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Лавровый лист;кг.;0.00000000000000000;0.00000000000000000;1455.50569228516792464;2487.18694109306125029;3498.94719993040916961;4521.51706290991660353;5557.97954525927707436;6610.61309343376797187;7681.12759368493607326;8770.83196758016674721;9880.75291873165951984;11011.71897545411047759;12164.41996897509488917;13339.44909519757129601;14537.33268482027415303;15758.55126583191122336;17003.55447666901454795;18272.77162763832893688;19566.61918259768208372;20885.50608662029117113;22229.83752479084432707;23600.01762731978305965;24996.45137550939762150;26419.54599925576985697;27869.71196615253938944;29347.36369750997619121;30852.92012631868055905;32386.80507480625965400;33949.44756870309356600;35541.28207664210640360;37162.74869989584840368;38814.29332675057958113;40496.36776996334083378;42209.42989019378728699;43953.94369627370178932;45730.37944687430717750;47539.21374232515518088;49380.92963440037419787;48834.28395261753757950;49094.49474150183959864;49354.99938277452019975;49615.79567090849741362;49876.86937729542114539;50138.20196274146292126;50399.77316206811519805;50661.56185162909969222;50923.54629015873069875;51185.70424540004751179;51448.01299515097343829;51710.44935275012539933;51972.98962750686041545;52235.60966379983437946;52498.28479849042196292;52760.98987909925926942;53023.69922710466198623;53286.38666489320166875;53549.02548139053396881;53811.58843333229742711;54074.04774823630577885;54336.37508537347457604;
Лапша яичная;кг.;0.00000000000000000;0.00000000000000000;9096.91057678230026795;15544.91838183163235954;21868.41999956505605951;28259.48164318698036368;34737.37215787047898630;41316.33181645243166713;48007.04743806362967007;54817.69976748363842489;61754.70575281574565452;68823.24358652241062373;76027.62480769562534988;83371.55684551857120823;90858.32926298734673765;98490.94541809792281128;106272.21546162902086508;114204.82266688878007699;122291.36991891695652157;130534.41300369784585200;138936.48449269964476116;147500.11015833428245969;156227.82106564790592529;165122.16251330147497356;174185.69978456548415124;183421.02309785716352053;192830.75078563170973212;202417.53171625241520815;212184.04732701086322777;222133.01296267934958450;232267.17938125476939604;242589.33325619893730618;253102.29862935031997040;263808.93682247633114457;274712.14806260180193931;285814.87158763268962502;297120.08600831893272698;308630.81023933872347698;305214.27472655696328729;306840.59220050508156419;308468.74614981026388705;310098.72293116612127051;311730.43370512779802084;313363.76234257424948737;314998.58227377518778667;316634.76159052742877975;318272.16424863622523844;319910.65155440976377577;321550.08125462901080027;323190.30853611498605460;324831.18518517201300710;326472.56037552712950855;328114.27998282451881096;329756.18675547372549772;331398.12009141308953986;333039.91657539678271860;334681.40921848325524479;336322.42781562154414132;337962.79835550091229379;339602.34427319996757433;
Лук репка;кг.;0.00000000000000000;0.00000000000000000;24258.42820475279950188;41453.11568488435295876;58315.78666550682100933;75358.61768157899496146;92632.99240979252499528;110176.88484014134155586;128018.79329110396793112;146180.53287375220679678;164679.21523971718852408;183528.64953035151120275;202740.33283572041545995;222324.15176477513159625;242288.87827825921704061;262642.52106427948456258;283392.57475832512136549;304546.19361907744314522;326110.31965166312875226;348091.76796582248061895;370497.29196585289901122;393333.62722221162403002;416607.52303095557726920;440325.76661384501494467;464495.19950138044077903;489122.72872503701364622;514215.33524075261084363;539780.08469189226161689;565824.12618231412488967;592354.70090782700572163;619379.14536909642629325;646904.88900490466039628;674939.46248622180428356;703490.49794563918840140;732565.72786023130174726;762172.99110587569884956;792320.22926570475101471;823015.49434854416176677;813904.73280759807676077;818241.57958144368603826;822583.32358139310963452;826929.92837490234524012;831281.15681013988796622;835636.69920821476262063;839996.21942524344194680;844359.36432679800782353;848725.77143368509132415;853095.07129738817457110;857466.88365714834071696;861840.82279236323665828;866216.49354064208455384;870593.49431295099202543;874971.41350029723253101;879349.83149183064233512;883728.32007388921920210;888106.44428893504664302;892483.75852035114075989;896859.80728064384311438;901234.12958371487911791;905606.25167790101841092;
Масло растительное;кг.;0.00000000000000000;0.00000000000000000;4204.59206858877951163;7184.86127608257993415;10107.58372055976542470;13061.53241261449693411;16055.61341579205327434;19096.40856713246466825;22188.85734107359530753;25336.74084771812704275;28543.02500396082541556;31810.10320883131134906;35139.96820195125474129;38534.33356901157094399;41994.71978280373150483;45522.51496728124766378;49119.01800573351647472;52785.46906197143107420;56523.07116247217345517;60333.00571476973709650;64216.44313883627182804;68174.55093210207996890;72208.49890206662530545;76319.46353135271056090;80508.63047093713248614;84777.19690643671492580;89126.37301418211427517;93557.38314613264810760;98071.46664447107468732;102669.87856681138509884;107353.89032610219146591;112124.78985520770947915;116983.88244412347557954;121932.49058012667228468;126971.95483435898495372;132103.63366104042506777;137328.90373874382930808;142649.16053814959013835;141070.03781185275875032;141821.72170919593190774;142574.25446591881336644;143327.62970757743460126;144081.80642256580176763;144836.73092404686030932;145592.34470591126591899;146348.58676038225530647;147105.39433058470604010;147862.70313793508103117;148620.44752877912833355;149378.56058666427270509;150136.97378932143328711;150895.61740788552560844;151654.42025618380284868;152413.30950013521942310;153172.21118094676057808;153931.04949244769522920;154689.74738445252296515;155448.22613325598649681;156206.40543089335551485;156964.20356152052409016;
Молоко;кг.;0.00000000000000000;0.00000000000000000;11825.98374981699089403;20208.39389638112334069;28428.94599943457433255;36737.32614286032912787;45158.58384761866909685;53711.23142220683075720;62409.16167378983664094;71263.00970513865468092;80281.11740161554189399;89470.21667318878462538;98835.91222185236983933;108383.02394128797459416;118115.82801897793251555;128038.22899633497581817;138153.88020036203670315;148466.26960114904795773;158978.78085635448223911;169694.73707968584494665;180617.43003044757642783;191750.14337971791974269;203096.16755913358065300;214658.81120412782183848;226441.40965149400290102;238447.33005376489018090;250679.97601305673015304;263142.79128169891191646;275839.26133917120750993;288772.91678950219647959;301947.33321449189679697;315366.13330061605665833;329032.98826176172588021;342951.61807951750233769;357125.79248423280660063;371559.33315719990059733;386256.11179441114654765;401220.05354981956770644;396778.55724742024904117;398892.76975442864932120;401009.36984278395539150;403128.33975985954748467;405249.56382287445012480;407372.89102443127194420;409498.15676593116950244;411625.19002712663495913;413753.81341907783644274;415883.84678308159345761;418015.10559667908819392;420147.40083987225079909;422280.54067725216737017;424414.32871025893837214;426548.56422771874349564;428683.04266842163633555;430817.55612450808985159;432951.89170163456583396;435085.83220776554662734;437219.15589157067006454;439351.63798605382908136;441483.04772389528807253;
Морковь;кг.;0.00000000000000000;0.00000000000000000;15009.90245169079571497;25649.11533002219221089;36082.89299928234686377;46628.14482209322886774;57316.66422991945728427;68171.94770770010654815;79211.62843080126913264;90449.20476758807490114;101895.26454255933640525;113558.35205465767649002;125445.58097832967177965;137563.06909355422249064;149916.24338341195834801;162510.05997302252217196;175349.15534877890604548;188437.95753082472947426;201780.76060526829678565;215381.78132939961506054;229245.19980514948838390;243375.18189198322943412;257775.90480189630761743;272451.56816147320205346;287406.40491000044858083;302644.68792844976997003;318170.73845289536984637;333988.92692406009882689;350103.67825784877641127;366519.47144451458007097;383240.84534567152149975;400272.39932460716227069;417618.79290365916676819;435284.74617106147343293;453275.04481115390080959;471594.53828888089628890;490248.14118647284340113;509240.83745817636372522;503603.55387162551051006;506286.97654887218959630;508973.43056855170289055;511662.89264354575425386;514355.21593021583976224;517050.20759158494183794;519747.66066050814697519;522447.35696961055509746;525149.07112532993778586;527852.57473108929116279;530557.63321841554716229;533264.00916912883985788;535971.45595035981386900;538679.72438638226594776;541388.56189391470979899;544097.70775937056168914;546806.89874066913034767;549515.86218837182968855;552224.32515681977383792;554932.00587788305711001;557638.61798510211519897;560343.86758273246232420;
Мука пшеничная;кг.;0.00000000000000000;0.00000000000000000;1243.24444549358099721;2124.47217885032296181;2988.68406660722439483;3862.12915723049491135;4747.44086536651957431;5646.56535418109342572;6560.96314989485563274;7491.75230096739505825;8439.80978513841910171;9405.84328615902450110;10390.44205360393425508;11394.11276258849102305;12417.30500086961001216;13460.42919844161224319;14523.86945301202467817;15607.99242326004605275;16713.15388668659943505;17839.70311601550565683;18987.98622900351256249;20158.34838224902341608;21351.13556099418565282;22566.69553043890118715;23805.37898147770465584;25067.53983304736539139;26353.53594563898514025;27663.72933086726698093;28998.48646249392550089;30358.17842365714022890;31743.18116012047903496;33153.87553155868226895;34590.64747275076661026;36053.88802513184054988;37543.99357285605219658;39061.36576045601395890;40606.41173565883946139;42179.54405163424962666;41712.61752326864370843;41934.88092494290322065;42157.39528467202035245;42380.15880857173760887;42603.15925798855460016;42826.38085076842980925;43049.80623097671195865;43273.41739554913510801;43497.19576733066060115;43721.12234986077965004;43945.17777219029812841;44169.34216163346718531;44393.59531957576837158;44617.91659346001688391;44842.28491631866927492;45066.67885680081963073;45291.07640820933738723;45515.45526315378810978;45739.79258960037986981;45964.06512502125406172;46188.24911244106624508;46412.32040086463530315;
Огурец соленый;кг.;0.00000000000000000;0.00000000000000000;20847.08673845943849301;35623.77129169749241555;50115.12916566992498701;64761.31211744261236163;79606.47789002537319902;94683.26044779575022403;110016.15041498540085740;125623.89536180051800329;141521.20065538270864636;157719.93326977503602393;174229.97350544453365728;191059.81781412262353115;208217.00467698829015717;225708.41665806030505337;243540.49382020003395155;261719.38526548221125267;280251.05598386179190129;299141.36327868903754279;318396.11041657981695607;338021.08581978594884276;358022.08995553309796378;378404.95576412364607677;399175.56202226661844179;420339.84471016429597512;441903.80396777408896014;463873.51025997183751315;486255.10850026429397985;509054.82152703672181815;532278.95283634646330029;555933.88879749970510602;580026.10099606390576810;604562.14689493679907173;629548.67283176199998707;654992.41403312468901277;680900.19687741901725531;707278.94001206476241350;699449.37939203344285488;703176.35684824408963323;706907.54331692948471755;710642.90682131564244628;714382.24379408580716699;718125.28847427607979625;721871.75105212640482932;725621.32850155979394913;729373.70985481259413064;733128.57633228378836066;736885.60278519568964839;740644.45680676982738078;744404.79931800160557032;748166.28415208577644080;751928.55828002933412790;755691.26128991018049419;759454.02532106451690197;763216.47566156077664346;766978.22959685965906829;770738.89688738121185452;774498.07977529626805335;778255.37240189046133310;
Перец черный молотый;кг.;0.00000000000000000;0.00000000000000000;4245.22493583174036758;7254.29524485476122209;10205.26266646369367663;13187.75810015392380592;16210.77367367289116373;19280.95485514814572525;22403.28881188693776494;25581.59323925988792325;28818.86267532276178827;32117.51367933617075323;35479.55824335174111184;38906.72652782881777966;42400.55367081156146014;45962.44119475501793204;49593.70056129292061087;53295.58391091327939648;57069.30595415896823397;60916.05942407483235002;64837.02612510611652397;68833.38475006031512748;72906.31651205348316580;77057.00916568160755560;81286.65989496036490891;85596.47745513533300254;89987.68370996354497038;94461.51479714174638502;99019.22206747245218139;103662.07271994737675413;108391.35037399287102744;113208.35554275904723909;118114.40600945873302408;123110.83719246610417031;128199.00245899500441737;133380.27339286825736053;138656.04008798810536973;144027.71145465795416385;142433.32819338006083854;143192.27631240079062991;143952.08153617448988371;144712.73739249276695773;145474.20235158540890552;146236.42238423938397318;146999.33840473063173704;147762.88873050254187547;148527.01000899224891327;149291.63737376502831466;150056.70456742835813202;150822.14393879310227931;151587.88641965185524896;152353.86151149589568377;153119.99732629029313102;153886.22047161601949483;154652.45607275751535781;155418.62777700857259333;156184.65765498435939662;156950.46626902330899611;157715.97259646540624090;158481.09399868457694538;
Рис;кг.;0.00000000000000000;0.00000000000000000;18193.82115356460053590;31089.83676366326471907;43736.83999913011211902;56518.96328637396072736;69474.74431574095797259;82632.66363290486333426;96014.09487612725934014;109635.39953496727684978;123509.41150563149130903;137646.48717304482124746;152055.24961539125069976;166743.11369103714241646;181716.65852597469347529;196981.89083619584562257;212544.43092325804173015;228409.64533377756015398;244582.73983783391304314;261068.82600739569170401;277872.96898539928952232;295000.22031666856491938;312455.64213129581185058;330244.32502660294994712;348371.39956913096830249;366842.04619571432704106;385661.50157126341946423;404835.06343250483041629;424368.09465402172645554;444266.02592535869916901;464534.35876250953879207;485178.66651239787461236;506204.59725870063994080;527617.87364495266228914;549424.29612520360387862;571629.74317526537925005;594240.17201663786545396;617261.62047867744695395;610428.54945311392657459;613681.18440101016312838;616937.49229962052777410;620197.44586233224254102;623460.86741025559604168;626727.52468514849897474;629997.16454755037557334;633269.52318105485755950;636544.32849727245047688;639821.30310881952755153;643100.16250925802160054;646380.61707222997210920;649662.37037034402601421;652945.12075105425901711;656228.55996564903762192;659512.37351094745099545;662796.24018282617907971;666079.83315079356543720;669362.81843696651048958;672644.85563124308828264;675925.59671100182458758;679204.68854639993514866;
