Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Азу из говядины с картофелем;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
Баклажаны с томатом Неаполь;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
Лапша куриная;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
Плов с курицей;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
Суп гороховый с копченостями;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
Фрикасе из курицы с зеленым горошком;шт.;0.00000000000000000;0.00000000000000000;3335.86746489999995902;6766.89938820000043052;10139.14201890000003914;13471.16726930000004359;16775.97547760000088601;20062.66688090000025113;23337.61164479999933974;26605.26888550000148825;29868.75998420000178157;33130.26990780000051018;36391.32813310000346974;39653.00529390000156127;42916.05083390000072541;46180.98936349999712547;49448.18811010000354145;52717.90413299999636365;55990.31737350000184961;59265.55379070000344655;62543.70155569999769796;65824.82238860000506975;69108.95949330000439659;72396.14311249999445863;75686.39441609999630600;78979.72822319999977481;82276.15490690000297036;85575.68172849999973550;88878.31377100000099745;92184.05459230000269599;95492.90668319999531377;98804.87178699999640230;102119.95112410000001546;105438.14554890000727028;108759.45565920000080951;112083.88187379999726545;115411.42448560000048019;118742.08369980000134092;118196.57509319999371655;117651.06625210000493098;117105.55724680000275839;116560.04812659999879543;116014.53892599999380764;115469.02966909999668133;114923.52037280000513420;114378.01104880000639241;113832.50170560000697151;113286.99234880000585690;112741.48298260000592563;112195.97360979999939445;111650.46423230000073090;111104.95485160000680480;110559.44546849999460392;110013.93608400000084657;109468.42669819999719039;108922.91731180000351742;108377.40792470000451431;107831.89853730000322685;107286.38914959999965504;106740.87976179999532178;
