Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Азу из говядины с картофелем;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
Баклажаны с томатом Неаполь;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
Лапша куриная;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
Плов с курицей;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
Суп гороховый с копченостями;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
Фрикасе из курицы с зеленым горошком;шт.;0.00000000000000000;0.00000000000000000;1667.93373244999997951;3383.44969410000021526;5069.57100945000001957;6735.58363465000002179;8387.98773880000044301;10031.33344045000012557;11668.80582239999966987;13302.63444275000074413;14934.37999210000089079;16565.13495390000025509;18195.66406655000173487;19826.50264695000078063;21458.02541695000036270;23090.49468174999856274;24724.09405505000177072;26358.95206649999818183;27995.15868675000092480;29632.77689535000172327;31271.85077784999884898;32912.41119430000253487;34554.47974665000219829;36198.07155624999722932;37843.19720804999815300;39489.86411159999988740;41138.07745345000148518;42787.84086424999986775;44439.15688550000049872;46092.02729615000134800;47746.45334159999765689;49402.43589349999820115;51059.97556205000000773;52719.07277445000363514;54379.72782960000040475;56041.94093689999863273;57705.71224280000024009;59371.04184990000067046;59098.28754659999685828;58825.53312605000246549;58552.77862340000137920;58280.02406329999939771;58007.26946299999690382;57734.51483454999834066;57461.76018640000256710;57189.00552440000319621;56916.25085280000348575;56643.49617440000292845;56370.74149130000296282;56097.98680489999969723;55825.23211615000036545;55552.47742580000340240;55279.72273424999730196;55006.96804200000042329;54734.21334909999859519;54461.45865590000175871;54188.70396235000225715;53915.94926865000161342;53643.19457479999982752;53370.43988089999766089;
