Name;Measure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;
Баклажаны;кг.;0.000000000000000;0.000000000000000;3242.463175882799987;4415.784088075200088;5830.568925026400393;7254.635691438000322;8671.959111762000248;10084.966163834400504;11495.355731503199422;12904.317034012799922;14312.682524476800609;15721.034920254000099;17129.782123412398505;18539.209665464401041;19949.517418478400941;21360.845292696001707;22773.291225530399970;24186.923773189198982;25601.790924748798716;27017.926272896398586;28435.353332104801666;29854.088563021199661;31274.143487690398615;32695.526171660399996;34118.242260825601988;35542.295707467601460;36967.689277812001819;38394.424908536399016;39822.503955289197620;41251.927366785603226;42682.695807527998113;44114.809742218800238;45548.269496434797475;46983.075298110001313;48419.227306458000385;49856.725633453199407;51295.570356974400056;52735.761531907199242;50406.634597564800060;50589.600776225997834;50353.940822594398924;50118.280838355596643;49882.620832689601230;49646.960811990000366;49411.300780792800651;49175.640742121999210;48939.980698483203014;48704.320651075198839;48468.660601269599283;48233.000549671196495;47997.340496766002616;47761.680443083198043;47526.020388633602124;47290.360334032797255;47054.700278816402715;46819.040223707997939;46583.380168167597731;46347.720112724397040;46112.060057108399633;45876.400001557201904;
Говядина оковалок;кг.;0.000000000000000;0.000000000000000;990.752637075299958;1349.267360245200052;1781.562727091399893;2216.694239050500073;2649.765284149500076;3081.517438949400002;3512.469806848199823;3942.985760392799875;4373.319660256799580;4803.649558966500081;5234.100093264900352;5664.758508891900419;6095.685877868399984;6526.924950546000218;6958.505652245399688;7390.448930696699790;7822.769449228800113;8255.477472273900275;8688.580184809799903;9122.082616478699492;9555.988287905400284;9990.299663562900605;10425.018468585600203;10860.145910615099638;11295.682834887000354;11731.629833163899093;12167.987319671699879;12604.755584295600784;13041.934830078000232;13479.525199011299264;13917.526790577299835;14355.939674422499593;14794.763899195499107;15233.999499110699617;15673.646497964400623;16113.704912527200577;15402.027238144799412;15457.933570513499944;15385.926362459400480;15313.919145053099783;15241.911921099599567;15169.904692552499910;15097.897460797799795;15025.890226759500365;14953.882991203199708;14881.875754495200454;14809.868517054599579;14737.861279066199131;14665.854040678499587;14593.846802053200008;14521.839563193600043;14449.832324287799565;14377.825085193899213;14305.817846133000785;14233.810606940100115;14161.803367776899904;14089.796128560899888;14017.788889364699571;
Горох;кг.;0.000000000000000;0.000000000000000;450.342107761500017;613.303345565999962;809.801239587000055;1007.588290477499982;1204.438765522500034;1400.689744976999918;1596.577184930999920;1792.266254723999964;1987.872572843999933;2183.477072257499913;2379.136406029499994;2574.890231314499943;2770.766308121999828;2966.784068429999934;3162.957114657000147;3359.294968498500111;3555.804295104000175;3752.489760124500208;3949.354629459000080;4146.401189308499852;4343.631039957000212;4541.045301619499696;4738.644758448000175;4936.429959370500001;5134.401288584999747;5332.559015074500167;5530.903327123500276;5729.434356497999943;5928.152195489999940;6127.056908641499831;6326.148541171500256;6525.427124737499980;6724.892681452500256;6924.545226868500322;7124.384771801999705;7324.411323876000097;7000.921471884000312;7026.333441142500305;6993.602892027000053;6960.872338660499736;6928.141782317999969;6895.411223887499546;6862.680663998999989;6829.950103072499587;6797.219541456000115;6764.488979316000041;6731.758416843000305;6699.027854121000018;6666.297291217500060;6633.566728206000334;6600.836165087999689;6568.105601948999720;6535.375038724499973;6502.644475514999613;6469.913912245499887;6437.183348989499791;6404.452785709499949;6371.722222438499557;
Горошек зеленый с\м;кг.;0.000000000000000;0.000000000000000;900.684215523000034;1226.606691131999924;1619.602479174000109;2015.176580954999963;2408.877531045000069;2801.379489953999837;3193.154369861999839;3584.532509447999928;3975.745145687999866;4366.954144514999825;4758.272812058999989;5149.780462628999885;5541.532616243999655;5933.568136859999868;6325.914229314000295;6718.589936997000223;7111.608590208000351;7504.979520249000416;7898.709258918000160;8292.802378616999704;8687.262079914000424;9082.090603238999392;9477.289516896000350;9872.859918741000001;10268.802577169999495;10665.118030149000333;11061.806654247000552;11458.868712995999886;11856.304390979999880;12254.113817282999662;12652.297082343000511;13050.854249474999961;13449.785362905000511;13849.090453737000644;14248.769543603999409;14648.822647752000194;14001.842943768000623;14052.666882285000611;13987.205784054000105;13921.744677320999472;13856.283564635999937;13790.822447774999091;13725.361327997999979;13659.900206144999174;13594.439082912000231;13528.977958632000082;13463.516833686000609;13398.055708242000037;13332.594582435000120;13267.133456412000669;13201.672330175999377;13136.211203897999440;13070.750077448999946;13005.288951029999225;12939.827824490999774;12874.366697978999582;12808.905571418999898;12743.444444876999114;
Итальянские травы;кг.;0.000000000000000;0.000000000000000;31.523947543304999;42.931234189620000;56.686086771089997;70.531180333424999;84.310713586575005;98.048282148390001;111.760402945170000;125.458637830680004;139.151080099079991;152.843395058025010;166.539548422064996;180.242316192015011;193.953641568540007;207.674884790100009;221.406998025989992;235.150647794895008;248.906300657280013;262.674283208714996;276.454824062130001;290.248083251595006;304.054172796989974;317.873171113365004;331.705133091359983;345.550097155935021;359.408090200950028;373.279131055214975;387.163232898644992;401.060404954860019;414.970653684299975;428.893983604904975;442.830397882005002;456.779898731624996;470.742487701674975;484.718165880795027;498.706934026140004;512.708792671319998;490.064503031880008;491.843340879975017;489.552202441890017;487.261063706235007;484.969924762260007;482.678785672125002;480.387646479930027;478.096507215075007;475.805367901920022;473.514228552120017;471.223089179010003;468.931949788469979;466.640810385224995;464.349670974420007;462.058531556160005;459.767392136429976;457.476252710715016;455.185113286050012;452.893973857185017;450.602834429264988;448.311694999665008;446.020555570695024;
Картофель;кг.;0.000000000000000;0.000000000000000;2296.744749583649991;3127.847062386600101;4129.986321893699824;5138.700281435249963;6142.637704164750176;7143.517699382699902;8142.543643148100273;9140.557899092400476;10138.150121504400886;11135.733068513249236;12133.595670750450154;13131.940179703949980;14130.908171422199302;15130.598748992999390;16131.081284750700434;17132.404339342348976;18134.601905030398484;19137.697776634948241;20141.708610240901180;21146.646065473349154;22152.518303780700080;23159.331038259449997;24167.088268084800802;25175.792792789550731;26185.446571783500985;27196.050976879949303;28207.606968329848314;29220.115218139799254;30233.576196999001695;31247.990234071650775;32263.357559974650940;33279.678336161246989;34296.952675407752395;35315.180657029348367;36334.362336190199130;37354.497751767601585;35704.699506608398224;35834.300549826752103;35667.374749337701360;35500.448927168552473;35333.523089821799658;35166.597241826253594;34999.671386394897127;34832.745525669750350;34665.819661425601225;34498.893794511597662;34331.967925899298280;34165.042056017096911;33998.116185209248215;33831.190313850602251;33664.264441948798776;33497.338569939900481;33330.412697494946769;33163.486825126499753;32996.560952452047786;32829.635079846448207;32662.709207118448830;32495.783334436349833;
Корень сельдерея;кг.;0.000000000000000;0.000000000000000;90.068421552299995;122.660669113200001;161.960247917400011;201.517658095499996;240.887753104500007;280.137948995399995;319.315436986199984;358.453250944800004;397.574514568799998;436.695414451500028;475.827281205900022;514.978046262899966;554.153261624399988;593.356813686000010;632.591422931399961;671.858993699700022;711.160859020799990;750.497952024899973;789.870925891799970;829.280237861700016;868.726207991399974;908.209060323899962;947.728951689599967;987.285991874099977;1026.880257716999949;1066.511803014899897;1106.180665424700010;1145.886871299599989;1185.630439097999897;1225.411381728300057;1265.229708234300006;1305.085424947500087;1344.978536290499960;1384.909045373700110;1424.876954360400077;1464.882264775199928;1400.184294376799926;1405.266688228500016;1398.720578405399920;1392.174467732100084;1385.628356463600085;1379.082244777499909;1372.536132799800043;1365.990020614500054;1359.443908291199932;1352.897795863199917;1346.351683368600106;1339.805570824200004;1333.259458243499921;1326.713345641200021;1320.167233017599983;1313.621120389799898;1307.075007744899949;1300.528895102999968;1293.982782449099886;1287.436669797900095;1280.890557141899990;1274.344444487700002;
Крылья куриные;кг.;0.000000000000000;0.000000000000000;900.684215523000034;1226.606691131999924;1619.602479174000109;2015.176580954999963;2408.877531045000069;2801.379489953999837;3193.154369861999839;3584.532509447999928;3975.745145687999866;4366.954144514999825;4758.272812058999989;5149.780462628999885;5541.532616243999655;5933.568136859999868;6325.914229314000295;6718.589936997000223;7111.608590208000351;7504.979520249000416;7898.709258918000160;8292.802378616999704;8687.262079914000424;9082.090603238999392;9477.289516896000350;9872.859918741000001;10268.802577169999495;10665.118030149000333;11061.806654247000552;11458.868712995999886;11856.304390979999880;12254.113817282999662;12652.297082343000511;13050.854249474999961;13449.785362905000511;13849.090453737000644;14248.769543603999409;14648.822647752000194;14001.842943768000623;14052.666882285000611;13987.205784054000105;13921.744677320999472;13856.283564635999937;13790.822447774999091;13725.361327997999979;13659.900206144999174;13594.439082912000231;13528.977958632000082;13463.516833686000609;13398.055708242000037;13332.594582435000120;13267.133456412000669;13201.672330175999377;13136.211203897999440;13070.750077448999946;13005.288951029999225;12939.827824490999774;12874.366697978999582;12808.905571418999898;12743.444444876999114;
Куриный бульон концентрированный;кг.;0.000000000000000;0.000000000000000;450.342107761500017;613.303345565999962;809.801239587000055;1007.588290477499982;1204.438765522500034;1400.689744976999918;1596.577184930999920;1792.266254723999964;1987.872572843999933;2183.477072257499913;2379.136406029499994;2574.890231314499943;2770.766308121999828;2966.784068429999934;3162.957114657000147;3359.294968498500111;3555.804295104000175;3752.489760124500208;3949.354629459000080;4146.401189308499852;4343.631039957000212;4541.045301619499696;4738.644758448000175;4936.429959370500001;5134.401288584999747;5332.559015074500167;5530.903327123500276;5729.434356497999943;5928.152195489999940;6127.056908641499831;6326.148541171500256;6525.427124737499980;6724.892681452500256;6924.545226868500322;7124.384771801999705;7324.411323876000097;7000.921471884000312;7026.333441142500305;6993.602892027000053;6960.872338660499736;6928.141782317999969;6895.411223887499546;6862.680663998999989;6829.950103072499587;6797.219541456000115;6764.488979316000041;6731.758416843000305;6699.027854121000018;6666.297291217500060;6633.566728206000334;6600.836165087999689;6568.105601948999720;6535.375038724499973;6502.644475514999613;6469.913912245499887;6437.183348989499791;6404.452785709499949;6371.722222438499557;
Курица бедро;кг.;0.000000000000000;0.000000000000000;4053.078969853499984;5519.730110094000338;7288.211156282999582;9068.294614297499720;10839.948889702500310;12606.207704792999721;14369.194664378999732;16130.396292515999448;17890.853155595999851;19651.293650317500578;21412.227654265501769;23174.012081830500392;24936.896773098000267;26701.056615869998495;28466.614031912999053;30233.654716486500547;32002.238655935998395;33772.407841120497324;35544.191665131002082;37317.610703776503215;39092.679359613000997;40869.407714575499995;42647.802826031998848;44427.869634334500006;46209.611597265000455;47993.031135670498770;49778.129944111497025;51564.909208482000395;53353.369759410001279;55143.512177773496660;56935.336870543498662;58728.844122637499822;60524.034133072498662;62320.907041816499259;64119.462946218001889;65919.701914884004509;63008.293246955996437;63237.000970282497292;62942.426028242996836;62647.851047944503080;62353.276040862001537;62058.701014987498638;61764.125975991002633;61469.550927652497194;61174.975873103998310;60880.400813843996730;60585.825751586999104;60291.250687088999257;59996.675620957503270;59702.100553853997553;59407.525485792000836;59112.950417540996568;58818.375348520501575;58523.800279634997423;58229.225210209500801;57934.650140905498120;57640.075071385501360;57345.500001946500561;
